Code_commune,COM,NotePop,NoteSanté,NoteRestauration,NoteServicePubl,NoteService,NoteTransport,NoteActivités,NoteCouv,NotePrix
21354,Longecourt-lès-Culêtre,1,1,2,1,1,1,2,1,5
21355,Longvic,4,5,5,1,5,5,5,5,4
21356,Losne,3,4,3,1,5,4,4,1,3
21357,Louesme,1,3,2,1,3,1,2,1,1
21358,Lucenay-le-Duc,1,1,1,1,3,2,1,5,1
21360,Lusigny-sur-Ouche,1,1,2,1,2,1,1,1,1
21361,Lux,2,2,2,1,4,4,4,1,2
21362,Maconge,1,1,1,1,4,1,1,1,2
21363,Magnien,1,1,1,1,4,2,2,1,2
21364,Magny-Lambert,1,1,1,1,1,1,2,5,1
21366,Magny-lès-Aubigny,1,1,1,1,3,1,3,1,4
21367,Magny-Montarlot,1,1,1,1,4,3,3,1,3
21368,Magny-lès-Villers,1,1,1,1,3,1,3,1,4
21369,Magny-Saint-Médard,1,2,1,1,3,1,1,1,4
21370,Magny-sur-Tille,2,1,1,1,4,3,4,2,4
21371,Les Maillys,2,1,2,1,4,4,4,1,3
21372,Maisey-le-Duc,1,1,2,1,2,1,1,1,1
21373,Mâlain,2,2,2,1,5,4,4,1,3
21374,Maligny,1,1,1,1,4,1,1,1,1
21375,Manlay,1,1,3,1,4,2,4,1,2
21376,Marandeuil,1,1,1,1,2,1,1,1,4
21378,Marcenay,1,1,2,1,3,1,1,1,5
21379,Marcheseuil,1,1,1,1,3,1,1,1,1
21382,Marcilly-Ogny,1,1,1,1,3,2,2,1,3
21383,Marcilly-sur-Tille,3,4,4,1,5,4,3,1,4
21384,Marey-lès-Fussey,1,1,2,1,1,1,1,1,4
21385,Marey-sur-Tille,1,1,1,1,4,2,4,1,2
21386,Marigny-le-Cahouët,1,1,1,1,4,2,4,1,3
21387,Marigny-lès-Reullée,1,4,1,1,2,3,2,1,3
21388,Marliens,2,1,1,1,4,2,4,1,1
21389,Marmagne,1,1,3,1,4,2,1,1,3
21390,Marsannay-la-Côte,4,5,5,1,5,5,5,3,4
21391,Marsannay-le-Bois,2,4,1,1,4,4,4,1,4
21392,Martrois,1,1,1,1,2,1,1,1,2
21393,Massingy,1,1,1,1,4,1,1,1,3
21394,Massingy-lès-Semur,1,1,1,1,4,1,3,1,1
21395,Massingy-lès-Vitteaux,1,2,1,1,4,1,1,1,3
21398,Maxilly-sur-Saône,1,4,1,1,4,4,2,1,2
21399,Meilly-sur-Rouvres,1,1,1,1,4,2,1,1,2
21401,Meloisey,1,1,1,1,4,2,4,1,4
21403,Ménessaire,1,1,1,1,2,1,1,1,2
21404,Ménétreux-le-Pitois,1,1,1,1,4,4,1,1,2
21405,Merceuil,2,1,2,1,4,4,4,1,4
21406,Mesmont,1,1,1,1,4,1,1,1,2
21407,Messanges,1,1,1,1,3,1,1,1,4
21408,Messigny-et-Vantoux,3,5,2,2,5,4,4,1,4
21409,Meuilley,1,4,2,1,4,1,4,1,4
21411,Meursanges,2,2,1,1,4,3,3,1,3
21412,Meursault,3,5,4,1,5,4,4,3,5
21413,Millery,1,1,1,1,4,1,1,1,1
21414,Mimeure,1,1,1,1,4,1,2,1,2
21415,Minot,1,2,1,1,4,1,3,1,5
21416,Mirebeau-sur-Bèze,3,5,4,3,5,5,4,1,4
21417,Missery,1,1,1,1,2,2,1,1,3
21418,Moitron,1,1,1,1,2,1,1,1,1
21419,Molesme,1,1,1,1,4,2,4,1,2
21420,Molinot,1,1,1,1,3,2,1,1,4
21421,Moloy,1,1,1,1,4,3,3,1,5
21422,Molphey,1,1,3,1,4,1,1,1,2
21423,Montagny-lès-Beaune,2,4,3,1,4,2,2,5,4
21425,Montbard,4,5,5,4,5,5,5,1,4
21426,Montberthault,1,1,1,1,2,1,2,1,2
21427,Montceau-et-Écharnant,1,1,3,1,2,1,1,1,2
21428,Monthelie,1,1,2,1,1,3,2,4,4
21429,Montigny-Montfort,1,1,1,1,4,1,3,1,4
21432,Montigny-sur-Aube,1,4,3,2,4,4,4,1,1
21433,Montigny-Mornay-Villeneuve-sur-Vingeanne,1,1,4,1,4,1,3,1,1
21434,Montlay-en-Auxois,1,2,1,1,4,1,1,1,1
21435,Montliot-et-Courcelles,1,1,2,1,4,1,1,1,3
21436,Montmain,1,1,2,1,4,1,2,1,2
21437,Montmançon,1,1,1,1,4,2,3,1,3
21438,Montmoyen,1,1,1,1,4,1,1,1,1
21439,Montoillot,1,1,1,1,2,1,1,1,3
21440,Montot,1,1,1,1,3,2,2,1,4
21441,Mont-Saint-Jean,1,1,2,1,4,2,3,1,1
21442,Morey-Saint-Denis,2,3,1,1,4,4,4,1,4
21445,La Motte-Ternant,1,1,2,1,4,3,2,1,4
21446,Moutiers-Saint-Jean,1,3,1,1,4,2,1,1,2
21450,Nantoux,1,1,1,1,3,1,1,1,4
21451,Nesle-et-Massoult,1,1,1,1,2,1,2,5,1
21452,Neuilly-lès-Dijon,3,4,2,1,5,4,4,4,4
21455,Nod-sur-Seine,1,1,1,1,4,1,2,1,1
21456,Nogent-lès-Montbard,1,1,1,1,4,2,2,1,1
21457,Noidan,1,1,1,1,4,1,1,1,1
21458,Noiron-sous-Gevrey,3,4,2,1,4,4,4,1,4
21459,Noiron-sur-Bèze,1,1,1,1,4,1,2,1,3
21460,Noiron-sur-Seine,1,1,1,1,2,1,1,1,1
21461,Nolay,3,5,4,4,5,5,4,2,2
21462,Norges-la-Ville,2,3,4,1,4,4,4,1,4
21464,Nuits-Saint-Georges,4,5,5,4,5,5,5,1,4
21465,Obtrée,1,1,1,1,1,1,2,1,1
21469,Orgeux,1,1,1,1,4,3,2,1,2
21472,Orville,1,1,2,1,2,2,2,1,3
21473,Ouges,3,3,2,1,5,4,4,1,4
21474,Pagny-la-Ville,1,2,1,1,4,3,2,1,3
21475,Pagny-le-Château,2,1,2,1,4,4,4,1,2
21476,Painblanc,1,1,1,1,3,1,2,1,1
21477,Panges,1,1,1,1,3,1,1,1,4
21478,Pasques,1,1,1,1,3,3,3,1,3
21480,Pernand-Vergelesses,1,1,3,1,4,2,4,1,4
21481,Perrigny-lès-Dijon,3,4,1,1,5,4,4,4,4
21482,Perrigny-sur-l'Ognon,2,1,4,1,4,2,4,1,2
21483,Pichanges,1,1,1,1,4,2,1,1,4
21485,Plombières-lès-Dijon,3,4,4,1,5,4,4,2,4
21487,Pluvet,1,1,1,1,4,2,2,1,3
21488,Poinçon-lès-Larrey,1,1,1,1,3,1,2,1,1
21490,Poiseul-la-Ville-et-Laperrière,1,1,1,1,4,1,3,1,1
21492,Pommard,2,4,4,1,4,4,3,3,4
21493,Poncey-lès-Athée,2,1,1,1,4,2,1,1,3
21496,Pontailler-sur-Saône,3,5,4,4,5,5,4,1,3
21497,Pont-et-Massène,1,2,2,1,4,1,4,1,2
21499,Pothières,1,2,1,1,3,1,3,1,2
21500,Pouillenay,2,1,1,1,5,4,1,1,3
21501,Pouilly-en-Auxois,3,5,4,4,5,5,4,1,3
21502,Pouilly-sur-Saône,2,2,3,1,4,4,3,1,3
21503,Pouilly-sur-Vingeanne,1,1,2,1,2,1,1,1,1
21505,Précy-sous-Thil,2,4,3,2,5,4,4,1,4
21506,Premeaux-Prissey,1,1,1,1,4,1,3,1,3
21507,Premières,1,1,1,1,1,1,2,1,3
21508,Prenois,1,2,3,1,4,1,3,1,4
21510,Prusly-sur-Ource,1,1,1,1,4,1,1,1,1
21512,Puligny-Montrachet,1,1,2,1,4,3,2,3,4
21514,Quemigny-sur-Seine,1,1,2,1,2,1,1,5,5
21515,Quetigny,4,5,5,3,5,5,5,5,4
21516,Quincerot,1,1,1,1,4,1,1,1,3
21517,Quincey,2,1,2,1,4,1,2,1,4
21518,Quincy-le-Vicomte,1,1,1,1,3,2,1,1,2
21519,Recey-sur-Ource,1,4,1,4,4,4,4,1,1
21521,Remilly-sur-Tille,2,1,1,1,4,4,3,1,4
21522,Renève,1,2,1,1,4,4,2,1,2
21523,Reulle-Vergy,1,1,1,1,2,2,1,1,4
21524,Riel-les-Eaux,1,1,2,1,4,1,1,1,1
21525,La Roche-en-Brenil,2,3,3,1,4,4,4,1,1
21527,La Rochepot,1,1,1,1,3,2,3,1,2
21530,Rougemont,1,1,1,1,2,1,3,1,1
21531,Rouvray,1,4,4,1,4,4,4,1,1
21532,Rouvres-en-Plaine,3,4,3,1,5,4,4,1,4
21534,Ruffey-lès-Beaune,2,1,2,1,4,4,4,2,4
21535,Ruffey-lès-Echirey,3,4,3,1,5,4,4,1,4
21536,Sacquenay,1,1,2,1,4,4,2,1,2
21537,Saffres,1,1,1,1,4,1,1,1,1
21538,Saint-Andeux,1,1,1,1,3,1,1,1,1
21539,Saint-Anthot,1,1,1,1,3,1,1,1,2
21540,Saint-Apollinaire,4,5,5,1,5,5,5,5,4
21541,Saint-Aubin,1,2,1,1,3,3,4,1,3
21542,Saint-Bernard,1,1,1,1,4,3,3,1,4
21543,Saint-Broing-les-Moines,1,2,1,1,3,1,1,1,2
21545,Sainte-Colombe-sur-Seine,2,4,2,1,5,4,4,1,1
21546,Saint-Didier,1,2,1,1,4,1,1,1,2
21547,Saint-Euphrône,1,1,1,1,2,4,2,1,3
21548,Saint-Germain-de-Modéon,1,1,1,1,3,3,1,1,2
21550,Saint-Germain-lès-Senailly,1,1,1,1,1,2,1,1,2
21553,Saint-Jean-de-Bœuf,1,1,1,1,3,1,1,1,3
21554,Saint-Jean-de-Losne,3,5,4,3,5,4,4,1,1
21555,Saint-Julien,3,5,4,1,5,4,4,1,4
21557,Saint-Marc-sur-Seine,1,2,2,1,4,1,3,4,1
21558,Sainte-Marie-la-Blanche,2,3,2,1,4,3,4,4,4
21559,Sainte-Marie-sur-Ouche,2,4,2,1,4,3,2,1,4
21560,Saint-Martin-de-la-Mer,1,1,1,1,4,1,1,1,2
21561,Saint-Martin-du-Mont,1,1,1,1,4,1,1,1,2
21562,Saint-Maurice-sur-Vingeanne,1,1,2,1,2,1,2,1,1
21563,Saint-Mesmin,1,1,2,1,3,1,1,1,4
21564,Saint-Nicolas-lès-Cîteaux,1,1,2,1,4,2,4,1,4
21565,Saint-Philibert,1,1,1,1,2,2,4,1,4
21566,Saint-Pierre-en-Vaux,1,2,1,1,2,1,2,1,1
21567,Saint-Prix-lès-Arnay,1,1,2,1,4,1,2,1,3
21568,Saint-Rémy,2,1,4,1,4,4,4,1,2
21569,Saint-Romain,1,1,2,1,4,2,4,1,4
21570,Sainte-Sabine,1,2,1,1,3,2,3,1,3
21571,Saint-Sauveur,1,1,1,1,4,1,2,1,2
21572,Saint-Seine-en-Bâche,1,1,2,1,3,2,2,1,3
21573,Saint-Seine-l'Abbaye,1,5,3,3,4,4,4,1,2
21574,Saint-Seine-sur-Vingeanne,1,1,2,1,4,2,2,1,2
21575,Saint-Symphorien-sur-Saône,1,1,1,1,4,2,2,1,3
21576,Saint-Thibault,1,1,1,1,4,2,2,1,1
21577,Saint-Usage,3,1,3,1,5,4,2,1,3
21578,Saint-Victor-sur-Ouche,1,2,1,1,4,1,1,1,4
21579,Salives,1,2,3,1,4,2,4,1,1
21580,Salmaise,1,1,1,1,2,1,1,1,2
21581,Samerey,1,1,1,1,1,2,1,1,2
21582,Santenay,2,4,3,1,5,4,4,3,5
21584,Saulieu,3,5,4,4,5,5,5,1,4
21585,Saulon-la-Chapelle,2,4,1,1,5,4,4,1,4
21586,Saulon-la-Rue,2,1,1,1,4,4,1,1,4
21587,Saulx-le-Duc,1,1,1,1,1,2,4,1,3
21588,Saussey,1,1,2,1,1,1,1,1,1
21590,Savigny-lès-Beaune,3,4,3,1,5,4,4,1,3
21591,Savigny-le-Sec,2,2,3,1,4,4,4,1,4
21592,Savigny-sous-Mâlain,1,1,2,1,2,2,2,1,3
21593,Savilly,1,1,1,1,2,1,1,1,2
21594,Savoisy,1,1,1,1,4,2,4,5,2
21596,Savouges,1,1,1,1,4,1,2,1,3
21598,Seigny,1,1,1,1,2,1,1,1,2
21599,Selongey,3,5,4,2,5,4,4,1,3
21600,Semarey,1,1,1,1,4,1,1,1,2
21601,Semezanges,1,1,1,1,2,1,2,1,4
21603,Semur-en-Auxois,3,5,5,4,5,5,5,1,4
21604,Senailly,1,1,1,1,3,2,2,1,2
21605,Sennecey-lès-Dijon,3,5,2,1,5,4,4,4,4
21606,Ladoix-Serrigny,3,5,2,1,5,4,4,3,4
21607,Seurre,3,5,4,4,5,5,5,1,4
21608,Sincey-lès-Rouvray,1,1,1,1,4,1,1,1,5
21609,Soirans,1,1,2,1,4,4,4,1,3
21610,Soissons-sur-Nacey,1,1,2,1,4,2,1,1,2
21611,Sombernon,2,5,2,3,5,4,4,1,3
21613,Soussey-sur-Brionne,1,1,1,1,4,4,3,1,4
21614,Spoy,1,1,1,1,4,3,3,1,4
21615,Sussey,1,1,2,1,4,1,1,1,2
21616,Tailly,1,1,1,1,4,1,2,1,4
21617,Talant,5,5,4,1,5,5,5,5,4
21618,Talmay,2,2,1,1,4,4,4,1,2
21619,Tanay,1,1,1,1,4,2,1,1,3
21620,Tarsul,1,1,1,1,3,1,2,1,3
21623,Tart,3,1,2,1,5,4,4,1,4
21623,Tart-le-Haut,3,1,2,1,5,4,4,1,4
21624,Tellecey,1,1,1,1,3,1,1,1,4
21625,Ternant,1,2,2,1,4,1,2,1,3
21627,Thenissey,1,1,1,1,4,2,3,1,2
21629,Thoisy-la-Berchère,1,1,2,1,4,3,2,1,1
21630,Thoisy-le-Désert,1,2,1,1,3,1,1,1,1
21632,Thorey-en-Plaine,3,4,2,1,5,4,4,1,4
21633,Thorey-sous-Charny,1,1,1,1,4,1,2,1,2
21634,Thorey-sur-Ouche,1,1,4,1,4,1,1,1,3
21635,Thoste,1,1,1,1,4,1,1,1,1
21636,Thury,1,1,1,1,4,3,2,1,4
21637,Tichey,1,1,1,1,3,1,4,1,2
21638,Til-Châtel,3,4,1,1,5,4,4,1,4
21639,Tillenay,2,1,2,1,4,4,3,1,3
21640,Torcy-et-Pouligny,1,1,2,1,1,1,1,1,2
21641,Touillon,1,1,2,1,4,1,4,1,2
21642,Toutry,1,1,2,1,4,4,4,1,2
21643,Tréclun,1,1,1,1,4,2,1,1,3
21644,Trochères,1,1,1,1,3,1,1,1,3
21645,Trouhans,2,1,2,1,4,3,2,1,3
21647,Trugny,1,1,1,1,3,1,1,1,2
21648,Turcey,1,1,1,1,3,1,2,1,2
21651,Val-Suzon,1,1,1,1,4,1,1,1,2
21652,Vandenesse-en-Auxois,1,1,4,1,4,4,4,1,3
21655,Vanvey,1,1,1,1,4,1,2,1,1
21656,Varanges,2,1,1,1,4,2,4,1,3
21657,Varois-et-Chaignot,3,4,3,1,5,4,4,1,4
21659,Vaux-Saules,1,1,1,1,3,1,1,1,3
21661,Velars-sur-Ouche,3,4,4,2,5,4,4,1,4
21662,Velogny,1,1,1,1,2,1,1,1,3
21663,Venarey-les-Laumes,3,5,4,4,5,5,5,1,3
21664,Verdonnet,1,1,1,1,2,1,1,1,1
21665,Vernois-lès-Vesvres,1,1,1,1,1,1,2,1,2
21666,Vernot,1,1,2,1,2,1,1,1,3
21667,Véronnes,1,1,1,1,4,2,3,1,1
21669,Verrey-sous-Drée,1,1,1,1,2,1,1,1,3
21670,Verrey-sous-Salmaise,1,4,1,1,4,4,4,1,2
21671,Vertault,1,1,1,1,2,1,1,1,1
21672,Vesvres,1,1,1,1,2,1,1,1,1
21673,Veuvey-sur-Ouche,1,1,1,1,3,2,3,1,3
21674,Veuxhaulles-sur-Aube,1,4,1,1,4,3,1,1,1
21675,Vianges,1,1,1,1,2,1,1,1,2
21676,Vic-de-Chassenay,1,1,1,1,1,2,1,1,1
21677,Vic-des-Prés,1,1,1,1,2,1,1,1,2
21678,Vic-sous-Thil,1,1,1,1,4,1,2,1,4
21679,Vieilmoulin,1,1,1,1,4,1,1,1,1
21680,Vielverge,2,1,1,1,4,2,4,1,2
21682,Viévigne,1,1,1,1,4,1,2,1,4
21683,Viévy,1,1,1,1,4,4,2,1,1
21684,Vignoles,3,4,2,1,5,4,4,5,3
21685,Villaines-en-Duesmois,1,4,2,1,4,3,4,5,1
21687,Villargoix,1,1,1,1,3,1,2,1,1
21688,Villars-Fontaine,1,1,2,1,2,1,1,1,4
21690,Villeberny,1,1,2,1,4,1,1,1,4
21691,Villebichot,1,1,1,1,1,1,3,1,3
21692,Villecomte,1,1,1,1,3,2,1,1,3
21693,Villedieu,1,1,1,1,2,1,2,1,2
21696,Villeneuve-sous-Charigny,1,1,1,1,2,2,1,1,3
21698,Villers-la-Faye,1,1,1,1,4,4,1,1,3
21699,Villers-les-Pots,3,3,3,1,5,4,4,1,3
21700,Villers-Patras,1,1,1,1,2,1,1,1,1
21701,Villers-Rotin,1,1,1,1,1,1,2,1,2
21702,Villey-sur-Tille,1,1,1,1,3,2,2,1,4
21703,Villiers-en-Morvan,1,1,1,1,2,1,1,1,1
21706,Villotte-sur-Ource,1,1,1,1,3,1,1,1,2
21707,Villy-en-Auxois,1,1,2,1,4,4,3,1,2
21708,Villy-le-Moutier,1,1,1,1,4,1,1,1,4
21709,Viserny,1,1,1,1,3,2,2,1,1
21710,Vitteaux,3,5,4,3,5,4,4,1,2
21712,Volnay,1,1,4,1,2,2,3,1,4
21713,Vonges,1,1,3,1,4,2,2,1,2
21714,Vosne-Romanée,1,2,3,1,4,2,1,1,4
21715,Voudenay,1,1,1,1,3,1,1,1,2
21716,Vougeot,1,1,3,1,4,2,4,1,4
21717,Voulaines-les-Templiers,1,4,1,1,4,2,4,1,2
22101,Langoat,3,4,2,1,5,4,4,2,2
22103,Langrolay-sur-Rance,2,1,1,1,4,2,4,1,4
22104,Languédias,2,2,1,1,4,2,1,1,2
22105,Languenan,3,2,1,1,5,4,4,1,4
22106,Langueux,4,5,5,1,5,5,4,4,4
22107,Bon Repos sur Blavet,3,4,3,1,5,4,4,1,2
22107,Laniscat,2,4,3,1,5,4,4,1,2
22108,Lanleff,1,1,1,1,2,1,1,1,4
22109,Lanloup,1,1,3,1,4,1,2,1,3
22110,Lanmérin,2,1,1,1,4,4,3,1,4
22111,Lanmodez,1,1,1,1,4,3,4,1,4
22112,Lannebert,1,1,3,1,4,2,2,1,1
22113,Lannion,5,5,5,4,5,5,5,5,4
22114,Lanrelas,2,1,2,1,4,3,4,1,4
22115,Lanrivain,1,1,1,1,4,3,4,1,1
22116,Lanrodec,3,3,3,1,5,2,4,1,3
22117,Lantic,3,4,4,1,5,4,4,1,3
22118,Lanvallay,3,5,4,1,5,5,5,1,4
22119,Lanvellec,2,4,3,1,4,3,4,1,2
22121,Lanvollon,3,5,4,4,5,5,4,1,2
22122,Laurenan,2,2,4,1,3,3,4,1,1
22124,Lescouët-Gouarec,1,3,1,1,2,1,3,1,3
22126,Le Leslay,1,1,1,1,2,2,1,1,2
22127,Lézardrieux,3,4,4,2,5,4,4,1,4
22128,Locarn,1,1,2,1,4,3,4,2,3
22129,Loc-Envel,1,2,1,1,2,1,1,1,1
22131,Loguivy-Plougras,2,4,3,1,4,4,4,1,3
22132,Lohuec,1,1,1,1,4,3,4,1,1
22133,Loscouët-sur-Meu,2,1,2,1,4,2,4,1,3
22134,Louannec,3,5,4,1,5,4,4,1,4
22135,Louargat,3,5,2,1,5,4,4,1,3
22136,Loudéac,4,5,5,4,5,5,5,1,5
22137,Maël-Carhaix,3,5,4,3,5,4,4,2,3
22138,Maël-Pestivien,1,1,2,1,4,3,4,1,1
22139,Magoar,1,1,1,1,1,1,4,1,4
22140,La Malhoure,2,1,2,1,4,2,3,1,2
22141,Mantallot,1,1,3,1,4,2,3,1,3
22143,Matignon,3,5,4,4,5,5,4,1,4
22144,La Méaugon,3,4,3,1,4,4,4,2,4
22145,Mégrit,2,1,1,1,4,4,4,1,2
22146,Mellionnec,1,2,3,1,4,4,4,1,1
22147,Merdrignac,3,5,4,4,5,5,5,1,2
22148,Mérillac,1,1,1,1,3,1,4,1,2
22149,Merléac,1,1,2,1,4,2,4,1,1
22150,Le Merzer,2,3,2,1,4,4,4,1,3
22152,Minihy-Tréguier,3,5,3,1,5,4,4,1,3
22153,Moncontour,2,5,4,3,4,4,3,1,3
22155,La Motte,3,4,2,1,5,4,4,1,2
22156,Moustéru,2,1,2,1,4,3,4,2,1
22157,Le Moustoir,2,1,1,1,4,2,2,5,2
22158,Guerlédan,3,5,4,3,5,4,5,2,2
22158,Mûr-de-Bretagne,3,5,4,3,5,4,5,2,2
22160,Noyal,2,1,2,1,4,4,4,2,3
22161,Pabu,3,5,4,1,5,4,5,1,3
22162,Paimpol,4,5,5,4,5,5,5,1,4
22163,Paule,2,1,2,1,4,2,4,2,2
22164,Pédernec,3,4,4,1,5,4,4,1,2
22165,Penguily,2,1,1,1,4,3,4,1,2
22166,Penvénan,3,5,4,1,5,5,5,1,4
22168,Perros-Guirec,4,5,5,2,5,5,5,1,4
22169,Peumerit-Quintin,1,1,1,1,1,1,4,1,1
22170,Plaine-Haute,3,3,3,1,5,4,4,1,3
22171,Plaintel,3,5,4,1,5,5,4,1,3
22172,Plancoët,3,5,4,3,5,5,4,1,4
22174,Pléboulle,2,2,3,1,4,2,4,1,3
22175,Plédéliac,3,4,4,1,4,4,4,1,2
22176,Plédran,4,5,4,1,5,5,4,3,3
22177,Pléguien,3,3,2,1,5,4,4,1,3
22178,Pléhédel,3,4,2,1,5,4,4,1,2
22179,Fréhel,3,5,5,1,5,5,4,3,4
22180,Plélan-le-Petit,3,5,4,1,5,4,4,1,4
22181,Plélauff,2,2,4,1,4,1,4,1,2
22182,Plélo,3,4,4,1,5,4,4,1,3
22183,Plémet,3,5,4,2,5,5,4,1,2
22183,Plémet,3,5,4,2,5,5,4,1,2
22184,Plémy,3,3,2,1,5,4,4,1,2
22185,Plénée-Jugon,3,5,4,1,5,5,4,1,3
22186,Pléneuf-Val-André,3,5,5,3,5,5,5,1,4
22187,Plérin,5,5,5,1,5,5,5,4,4
22188,Plerneuf,3,1,1,1,5,4,4,2,3
22189,Plésidy,2,1,2,1,4,4,4,1,1
22190,Pleslin-Trigavou,3,5,3,1,5,5,4,1,4
22193,Plestan,3,4,3,1,5,4,4,1,2
22194,Plestin-les-Grèves,3,5,4,3,5,5,4,1,4
22195,Pleubian,3,4,4,1,5,5,4,1,3
22196,Pleudaniel,2,4,4,1,5,4,4,1,2
22197,Pleudihen-sur-Rance,3,5,4,1,5,4,4,1,4
22198,Pleumeur-Bodou,3,5,4,1,5,5,4,1,4
22199,Pleumeur-Gautier,3,5,3,1,5,4,3,1,3
22200,Pléven,2,1,1,1,4,3,4,1,2
22201,Plévenon,2,1,4,1,4,3,3,1,4
22202,Plévin,2,2,4,1,4,3,4,2,1
22203,Plœuc-L'Hermitage,3,5,4,4,5,5,5,1,2
22203,Plœuc-sur-Lié,3,5,4,4,5,5,5,1,2
22204,Ploëzal,3,4,4,1,4,4,4,1,4
22205,Plorec-sur-Arguenon,1,1,1,1,4,1,2,1,4
22206,Châtelaudren-Plouagat,3,5,4,3,5,5,4,1,3
22206,Plouagat,3,5,4,3,5,5,4,1,3
22207,Plouaret,3,5,4,3,5,5,4,1,3
22208,Plouasne,3,4,4,1,5,4,4,1,3
22209,Beaussais-sur-Mer,3,5,4,3,5,5,4,1,4
22209,Ploubalay,3,5,4,3,5,5,4,1,4
22210,Ploubazlanec,3,4,4,1,5,5,4,1,4
22211,Ploubezre,3,4,4,1,5,4,4,1,4
22212,Plouëc-du-Trieux,3,4,3,1,5,4,4,5,2
22213,Plouër-sur-Rance,3,5,4,1,5,4,4,1,4
22214,Plouézec,3,5,4,1,5,4,4,1,4
22215,Ploufragan,5,5,5,1,5,5,5,4,3
22216,Plougonver,2,1,3,1,4,4,4,1,2
22217,Plougras,1,1,1,1,4,3,4,1,1
22218,Plougrescant,3,4,4,1,5,4,4,1,4
22219,Plouguenast-Langast,3,5,3,2,5,4,5,1,4
22219,Plouguenast,3,5,3,2,5,4,5,1,4
22220,Plouguernével,3,4,1,1,5,4,4,1,2
22221,Plouguiel,3,3,4,1,5,4,4,1,3
22222,Plouha,3,5,4,2,5,5,4,1,3
22223,Plouisy,3,4,4,1,5,4,4,2,2
22224,Ploulec'h,3,4,4,1,5,4,4,1,4
22225,Ploumagoar,4,5,4,1,5,5,4,1,3
22226,Ploumilliau,3,4,4,1,5,5,4,1,4
22227,Plounérin,2,2,2,1,4,4,4,1,2
22228,Plounévez-Moëdec,3,4,4,1,5,4,4,1,1
22229,Plounévez-Quintin,3,3,4,1,5,4,4,2,2
22231,Plourac'h,1,1,2,1,3,2,4,1,1
22232,Plourhan,3,4,2,1,5,4,4,1,3
22233,Plourivo,3,4,3,1,5,4,4,1,3
22234,Plouvara,3,2,1,1,5,4,4,1,3
22235,Plouzélambre,1,2,1,1,3,1,2,1,2
22236,Pludual,2,1,2,1,4,4,4,1,3
22237,Pluduno,3,4,4,1,5,4,4,1,3
22238,Plufur,2,4,1,1,4,4,4,1,2
22239,Plumaudan,3,4,1,1,5,4,4,1,3
22240,Plumaugat,3,1,3,1,4,4,4,1,1
22241,Plumieux,3,4,2,1,4,4,4,1,2
22242,Plurien,3,4,3,1,5,4,4,5,4
22243,Plusquellec,2,1,3,1,4,2,3,1,1
22244,Plussulien,2,1,2,1,4,4,4,1,2
22245,Pluzunet,2,4,2,1,5,4,4,2,2
22246,Pommeret,3,4,3,1,5,4,4,1,3
22248,Pommerit-le-Vicomte,3,4,1,1,5,4,4,1,2
22249,Pont-Melvez,2,2,2,1,4,4,4,1,1
22250,Pontrieux,3,4,4,2,5,5,4,1,1
22251,Pordic,4,5,4,1,5,5,5,3,3
22251,Pordic,4,5,4,1,5,5,5,3,3
22254,Prat,3,4,1,1,4,4,4,1,2
22255,La Prénessaye,2,1,1,1,4,2,4,1,1
22256,Quemper-Guézennec,3,4,3,1,5,4,4,5,2
22257,Quemperven,1,2,1,1,4,2,4,5,1
22258,Quessoy,3,4,4,1,5,4,4,1,3
22259,Quévert,3,5,4,1,5,5,4,1,3
22260,Le Quillio,2,4,1,1,4,3,3,1,1
22261,Quintenic,1,1,1,1,4,3,4,2,4
22262,Quintin,3,5,4,3,5,5,5,1,4
22263,Le Quiou,1,3,2,1,4,2,2,1,1
22264,La Roche-Jaudy,3,5,4,1,5,5,5,1,3
22264,Roche-Derrien,3,5,4,1,5,5,5,1,3
22265,Rospez,3,4,4,1,4,4,4,1,3
22266,Rostrenen,3,5,4,3,5,5,5,1,1
22267,Rouillac,1,1,1,1,4,2,4,1,1
22268,Ruca,2,1,1,1,4,3,3,1,3
22269,Runan,1,3,2,1,4,2,2,1,1
22271,Saint-Adrien,1,1,1,1,4,2,4,1,4
22272,Saint-Agathon,3,4,4,1,5,5,4,1,4
22273,Saint-Alban,3,4,4,1,5,5,4,1,4
22274,Saint-André-des-Eaux,1,1,4,1,3,2,4,1,3
22275,Saint-Barnabé,3,2,3,1,4,4,4,1,3
22276,Saint-Bihy,1,1,1,1,4,1,3,1,2
22277,Saint-Brandan,3,4,2,1,5,4,4,1,4
22278,Saint-Brieuc,5,5,5,5,5,5,5,4,4
22279,Saint-Caradec,3,4,2,1,4,4,4,2,1
22280,Saint-Carné,3,1,2,1,5,3,3,1,3
22281,Saint-Carreuc,3,4,2,1,5,3,4,1,2
22282,Saint-Cast-le-Guildo,3,5,5,1,5,5,4,1,4
22283,Saint-Clet,2,1,2,1,5,4,4,5,2
22284,Saint-Connan,1,4,3,1,2,4,3,1,1
22285,Saint-Connec,1,1,1,1,4,1,4,5,2
22286,Saint-Denoual,1,1,2,1,4,2,4,1,4
22287,Saint-Donan,3,4,1,1,5,4,4,3,2
22288,Saint-Étienne-du-Gué-de-l'Isle,1,1,3,1,3,2,4,1,1
22289,Saint-Fiacre,1,1,1,1,4,1,4,1,3
